nct_id,title,status,study_type,intervention_type,phase,locations,start_date,completion_date,enrollment,study_duration_days
NCT01867970,RCT It's LiFe! to Evaluate the Effectiveness of the Monitoring and Feedback Tool and the Corresponding Counseling Protocol (Self-management Support Program) to be Executed by Practice Nurses in Primary Care,COMPLETED,INTERVENTIONAL,DEVICE,['NA'],1,2013-04-01,2014-10-01,240.0,548.0
NCT02849899,Prevention of New Onset Diabetes After Transplantation by a Short Term Treatment of Vildagliptin in the Early Post-transplant Period,UNKNOWN,INTERVENTIONAL,DRUG,['PHASE3'],1,,2024-12-01,186.0,792.0
NCT04693988,Early Case Management on Recovery From a Cardiac Event in Women,UNKNOWN,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,113.0,792.0
NCT05495451,Feasibility and Impact of an Intensive Team-based Intervention on Type 2 Diabetes Reversal,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,36.0,792.0
NCT06477120,A Pilot Study of Time-restricted Eating Among Pregnant Females With Severe Obesity,RECRUITING,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,60.0,792.0
NCT05877378,Efficacy of Single-use Negative Pressure Therapy With PICO System in Chronic Ulcers,UNKNOWN,INTERVENTIONAL,DEVICE,['NA'],1,,,42.0,792.0
NCT05330325,"A Study Comparing the Effect and Safety of Once Weekly Dosing of Somapacitan With Daily Norditropin® as Well as Evaluating Long-term Safety of Somapacitan in a Basket Study Design in Children With Short Stature Either Born Small for Gestational Age or With Turner Syndrome, Noonan Syndrome, or Idiopathic Short Stature",ACTIVE_NOT_RECRUITING,INTERVENTIONAL,DRUG,['PHASE3'],199,,,412.0,792.0
NCT00562172,Lantus vs Sulfonylurea as add-on Therapy in Type 2 Diabetic Patients Failing Metformin Monotherapy: Comparison of Effects on Beta Cell Function and Metabolic Profile.,COMPLETED,INTERVENTIONAL,DRUG,['PHASE4'],1,2007-09-01,2010-10-01,75.0,1126.0
NCT07294027,"Intracytoplasmic Sperm Injection (ICSI) Versus Conventional in Vitro Fertilization (IVF) in Couples With Unexplained Infertility: a Multicenter, Open-label, Parallel-group, Randomized Controlled Trial",NOT_YET_RECRUITING,INTERVENTIONAL,PROCEDURE,['NA'],7,,,848.0,792.0
NCT03699709,Cooking for Health in a Large American Indian Community in the North-Central United States,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,176.0,792.0
NCT00886574,"Multi-Center, Randomized, Open Label Study of the Efficacy of Cilostazol Versus Aspirin for Primary Prevention of Atherosclerotic Events With Korean Type 2 DM Patients",UNKNOWN,INTERVENTIONAL,DRUG,['PHASE4'],6,2009-04-01,2014-02-01,400.0,1767.0
NCT03442348,Utilising Omega 3 and Fibre to Improve Metabolic Health: A Proof of Concept Nutritional Intervention Study Targeting the Gut Microbiome,UNKNOWN,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],1,,,80.0,792.0
NCT02229383,"A Multicenter, Randomized, Double-blind, Placebo-controlled, Parallel Group, Phase 3 Trial to Evaluate the Safety and Efficacy of Once Weekly Exenatide Therapy Added to Titrated Basal Insulin Glargine Compared to Placebo Added to Titrated Basal Insulin Glargine in Patients With Type 2 Diabetes Who Have Inadequate Glycemic Control on Basal Insulin Glargine With or Without Metformin",COMPLETED,INTERVENTIONAL,DRUG,['PHASE3'],123,,,464.0,792.0
NCT01464346,A Performance Evaluation of the Enlite Glucose Sensor to Support a Full 144 Hours(6Days) of Use,COMPLETED,INTERVENTIONAL,DEVICE,['NA'],7,2011-11-01,2012-03-01,90.0,121.0
NCT00940251,"Evaluation of Safety and Efficacy of Mersina, an Ayurvedic Formulation: A Double Blind, Placebo Controlled Study in Type 2 Diabetic Patients With Secondary Failure to Oral Drugs",COMPLETED,INTERVENTIONAL,DRUG,['PHASE2'],1,2008-09-01,2008-11-01,26.0,61.0
NCT00739180,Physical Activity in Youth: Implications for Reversing Risk Factors for Type 2 Diabetes,COMPLETED,INTERVENTIONAL,OTHER,['NA'],1,2007-11-01,2011-10-01,45.0,1430.0
NCT00260858,Measuring the Glycaemic Index of Foods: Interlaboratory Study #2,COMPLETED,INTERVENTIONAL,DRUG,['NA'],28,2005-11-01,2006-04-01,280.0,151.0
NCT00001959,Pirfenidone in Focal Segmental Glomerulosclerosis:Phase II Study,COMPLETED,INTERVENTIONAL,DRUG,['PHASE2'],1,1999-12-01,2008-10-01,21.0,3227.0
NCT02232308,Modulation of Heme Oxygenase 1 by Nizatidine and Lisinopril in Healthy Subjects,COMPLETED,INTERVENTIONAL,DRUG,['PHASE1'],2,2014-07-01,2014-09-01,24.0,62.0
NCT05937321,NIDDK Share Plus: Continuous Glucose Monitoring With Data Sharing in Older Adults With T1D and Their Care Partners,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,168.0,792.0
NCT05129735,An Exploratory Investigation to Assess Changes in Quality of Life for Individuals With Type 2 Diabetes After Taking a Meal-replacement Shake.,WITHDRAWN,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],1,,,0.0,792.0
NCT00994266,Efficacy of Diamel in the Treatment of Type 2 Diabetic Patients Receiving Insulin Therapy,COMPLETED,INTERVENTIONAL,DIETARY_SUPPLEMENT,['PHASE3'],1,2009-10-01,2011-04-01,116.0,547.0
NCT01864174,"A 24-Week International, Multi-center, Randomized, Parallel-group, Double-blind Trial to Evaluate Metformin Extended Release Monotherapy Compared to Metformin Immediate Release Monotherapy in Adults Subjects With Type 2 Diabetes Who Have Inadequate Glycemic Control With Diet and Exercise",COMPLETED,INTERVENTIONAL,DRUG,['PHASE4'],156,,,1736.0,792.0
NCT04504045,INFLAMMATION AND DRUG METABOLISM - Does the Effect of Drugs Decrease When Patients With Type 2 Diabetes Initiate Antidiabetic Treatment?,TERMINATED,INTERVENTIONAL,DRUG,['PHASE1'],1,,,10.0,792.0
NCT06882434,Holistic Integration for Healthy Longevity and Aging in Place - Establishing Full-spectrum Community-based Care System for Older People to Maintain Wellbeing Pursuing Abilities,NOT_YET_RECRUITING,INTERVENTIONAL,BEHAVIORAL,['NA'],0,,,600.0,792.0
NCT02435693,Evaluation of Pharmaceutical Care Program for Type 2 Diabetes Mellitus in Dhule,COMPLETED,INTERVENTIONAL,OTHER,['NA'],1,2012-07-01,2015-11-01,600.0,1218.0
NCT05241522,"A Phase 1, Open-Label Study to Investigate the Dosimetry of Tc-99m-Tilmanocept Following a Single Intravenous Dose Administration in Women and Men Suspected of Diabetic Nephropathy.",RECRUITING,INTERVENTIONAL,DIAGNOSTIC_TEST,['PHASE1'],1,,,120.0,792.0
NCT04211220,"Clinical Evaluation of Insulin Real-Time Advisor (IRTA©): a Decision Support Software for Insulin Therapy Combined With Freestyle Libre®, a Continuous Glucose Monitoring System: Glycemic Impact and Satisfaction in Type 1 Diabetic Patients",COMPLETED,INTERVENTIONAL,OTHER,['NA'],1,,,64.0,792.0
NCT00252837,"A 24-Week Randomized, Double-Blind, Parallel-Group, Multi-Centre, Placebo-Controlled Study to Evaluate the Efficacy, Safety and Tolerability of Tesaglitazar Therapy When Administered as Monotherapy to Drug-Naïve Patients With Type 2 Diabetes",TERMINATED,INTERVENTIONAL,DRUG,['PHASE3'],101,2005-04-01,2006-12-01,475.0,609.0
NCT04161430,"A Phase III, Multicenter, Randomized, Double-Blind, Double-Dummy, Active-Comparator, Placebo-Controlled Clinical Trial of DBPR108 Tablets for Type 2 Diabetes Mellitus",COMPLETED,INTERVENTIONAL,DRUG,['PHASE3'],2,,,766.0,792.0
NCT02290067,EVALUATING SYSTEM ACCURACY AND USER PERFORMANCE OF BLOOD GLUCOSE MONITORING SYSTEMS FOR SELF-TESTING IN MANAGING DIABETES MELLITUS,COMPLETED,INTERVENTIONAL,DEVICE,['NA'],1,2014-10-01,2014-11-01,130.0,31.0
NCT02588729,A Mobile Smartphone Application to Promote a Healthy Diet and Physical Activity Among Pregnant Women With Gestational Diabetes Mellitus - RCT,COMPLETED,INTERVENTIONAL,OTHER,['NA'],1,2015-10-01,2017-12-01,238.0,792.0
NCT07357766,A Placebo-controlled Comparability Study to Compare Two Presentations of CagriSema in Participants With Overweight or Obesity,NOT_YET_RECRUITING,INTERVENTIONAL,DRUG,['PHASE3'],116,,,1400.0,792.0
NCT05543434,Evaluation of The Clinical & Radiographic Parameters in Controlled Type 2 Diabetic Patients Treated With Non-Surgical Periodontal Therapy With & Without Using Hyaluronic Acid Gel,UNKNOWN,INTERVENTIONAL,DRUG,['NA'],1,,,26.0,792.0
NCT06092333,A Pilot Study of the Combination of VIR-2218 and Peginterferon Alfa-2a for Chronic Hepatitis B,RECRUITING,INTERVENTIONAL,DRUG,['PHASE2'],1,,,50.0,792.0
NCT04823208,"A Multiple-Ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of LY3437943 in Japanese Participants With Type 2 Diabetes Mellitus",COMPLETED,INTERVENTIONAL,DRUG,['PHASE1'],4,,,64.0,792.0
NCT02009527,Effect of Arginase Inhibition on Endothelial Function Induced by Ischemia-reperfusion in Patients With Coronary Artery Disease,COMPLETED,INTERVENTIONAL,DRUG,['PHASE1'],1,2012-01-01,2013-09-01,24.0,609.0
NCT04257409,"Musculoskeletal Changes Induced by Physiotherapeutic Intervention, and Their Impact on the Induction of Diabetic Foot Syndrome and Psychosocial Status in Type 2 Diabetes Mellitus",UNKNOWN,INTERVENTIONAL,OTHER,['NA'],1,,,80.0,792.0
NCT02834715,Effects of Stevia on Glycaemic Profile and Insulin Secretion of Type 2 Diabetic Patients,COMPLETED,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],1,2016-03-01,2016-08-01,22.0,153.0
NCT07372872,"Development and Feasibility Testing of the ""MyGlucoCare"" Smartphone-Based Self-Management for Personalised Support of Women With Gestational Diabetes",NOT_YET_RECRUITING,INTERVENTIONAL,DEVICE,['NA'],0,,,30.0,792.0
NCT03631134,Effect of SGLT2 Inhibitor on Blood Glucose Profile in Type 2 Diabetic Patients Using Basal,UNKNOWN,INTERVENTIONAL,DRUG,['PHASE4'],0,,,100.0,792.0
NCT07518004,"ROME GS System Study: A Prospective, Multicenter Evaluation of Accuracy and Safety of the ROME GS System",RECRUITING,INTERVENTIONAL,DEVICE,['NA'],4,,2028-12-01,60.0,792.0
NCT02339168,Enzalutamide and Metformin Combination Therapy to Overcome Autophagy Resistance in Castration Resistant Prostate Cancer,COMPLETED,INTERVENTIONAL,DRUG,['PHASE1'],1,,,25.0,792.0
NCT02074423,"A Randomized, Controlled, Double-blind, Cross-over Clinical Trial, Evaluating the Effect of MealShape™ on the Postprandial Glycemia After Eating Standard Food, in Healthy Volunteers.",COMPLETED,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],1,2013-03-01,2014-02-01,18.0,337.0
NCT07268508,"Randomised Controlled Trial Evaluating the Impact of a Pro-diversity Gut Microbiota Diet on Gut Microbiota, Eating Behaviour and Sensory Function in Patients Who Have Undergone Bariatric Surgery",RECRUITING,INTERVENTIONAL,OTHER,['NA'],3,,,60.0,792.0
NCT01658579,"A 16-week, Randomized, Open-label, Controlled Study Comparing the Efficacy and Safety of a New Formulation of Insulin Glargine Versus Lantus in Patients With Type 1 Diabetes Mellitus",COMPLETED,INTERVENTIONAL,DRUG,['PHASE2'],3,2012-08-01,2013-05-01,59.0,273.0
NCT03111264,Building Blocks for Healthy Preschoolers: Child Care and Family Models,TERMINATED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,1943.0,792.0
NCT00537758,Treatment for Obesity and Binge Eating Disorder,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,2002-07-01,,125.0,8687.0
NCT02492763,"A Phase IIa, Multicenter, Placebo- and Active-controlled, Randomized, Double-Blind, Clinical Trial to Evaluate the Safety and Efficacy of MK-8521 Compared to Placebo in Subjects With Type 2 Diabetes Mellitus",TERMINATED,INTERVENTIONAL,DRUG,['PHASE2'],0,,,176.0,792.0
NCT07223242,Tailored Exercise Training Study Among Adults With HFpEF,RECRUITING,INTERVENTIONAL,BEHAVIORAL,"['PHASE2', 'PHASE3']",1,,,120.0,792.0
NCT05641337,Research on Optimal Strategy of Hypoglycemic Therapy for Cirrhosis With Diabetes,UNKNOWN,INTERVENTIONAL,DRUG,['PHASE3'],1,,,184.0,792.0
NCT03653091,"Randomized, Double-Blind, Sham-Controlled, Prospective, Multi-Center Pilot Study to Evaluate the Safety and Effectiveness of Duodenal Mucosal Resurfacing Using the Revita™ System in the Treatment of Type 2 Diabetes",COMPLETED,INTERVENTIONAL,DEVICE,['NA'],6,,,9.0,792.0
NCT05994651,"Evaluation of the Effect of Tidal Model on Distress, Self-Management and Psychological Well-Being in Individuals With Diabetes",COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,60.0,792.0
NCT03365349,Comparison Between Two Narrative Medicine Approaches in Type 1 Diabetes (T1D): a Prospective Randomized Study,COMPLETED,INTERVENTIONAL,OTHER,['NA'],0,,,87.0,792.0
NCT07423559,Comparison of Intensive Care Unit Stay and Relapse Among Diabetic Ketoacidosis Patients Maintained Basal Bolus Insulin Administration in Combination With Continuous Intravenous Insulin Infusion VS Non Maintaining Basal Insulin Patients,COMPLETED,INTERVENTIONAL,DRUG,['NA'],1,,,100.0,792.0
NCT03578497,"Effects of Interleukin-1 Receptor Antagonism on Hyperandrogenemia in Women With Polycystic Ovary Syndrome - a Prospective, Interventional, Single-arm, Open-label, Proof-of-concept Study",COMPLETED,INTERVENTIONAL,DRUG,['PHASE2'],1,,,18.0,792.0
NCT07389005,Timed Exercise in Prediabetes With Extreme Chronotype,NOT_YET_RECRUITING,INTERVENTIONAL,BEHAVIORAL,['NA'],1,2026-02-01,2028-08-01,28.0,912.0
NCT06264427,Phenotypic and Genotypic Characterization of Patients With Dysmetabolism in Greenland,RECRUITING,INTERVENTIONAL,GENETIC,['NA'],1,,,1000.0,792.0
NCT03459573,Fit-One: A Randomized Waitlist Controlled Trial Evaluating the Effect of One Drop and Fitbit on Diabetes and Pre-diabetes Outcomes,UNKNOWN,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,500.0,792.0
NCT05333185,The Effect of Mobile Application Robot Developed for Pediatric Diabetes Management on Children With Diabetes Mellitus (DM),COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,34.0,792.0
NCT01375803,Novel Fiber Effects on Glucose Metabolism and Insulin Sensitivity for Individuals at High Risk for Diabetes,COMPLETED,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],2,2009-06-01,2010-08-01,45.0,426.0
NCT01158131,Diabetes Prevention in Women With a Recent History of Gestational Diabetes Mellitus (GDM),COMPLETED,INTERVENTIONAL,BEHAVIORAL,['PHASE2'],1,2009-11-01,2012-09-01,75.0,1035.0
NCT00508430,"ASP 8825 Phase II Study-A Double- Blind, Placebo- Controlled Study in Patients With Painful Diabetic Polyneuropathy",TERMINATED,INTERVENTIONAL,DRUG,['PHASE2'],8,2007-07-01,2008-11-01,199.0,489.0
NCT04460885,"A 78-week Trial Comparing the Effect and Safety of Once Weekly Insulin Icodec and Once Daily Insulin Glargine 100 Units/mL, Both in Combination With Non-insulin Anti-diabetic Treatment, in Insulin naïve Subjects With Type 2 Diabetes",COMPLETED,INTERVENTIONAL,DRUG,['PHASE3'],198,,,984.0,792.0
NCT00902304,A Phase IV Clinical Trial of Intensified Blood Pressure Management in Primary Care Using Valsartan Alone and as Combination Anti-Hypertensive Therapy,COMPLETED,INTERVENTIONAL,DRUG,['PHASE4'],3,2009-07-01,2011-07-01,2337.0,730.0
NCT05825469,Development and Usability Testing of Nutrition Algorithms for Cancer Health Outcomes (NACHO) and Quality of Life During Cancer Treatment,NOT_YET_RECRUITING,INTERVENTIONAL,BEHAVIORAL,['NA'],1,,,130.0,792.0
NCT04671043,Does Combined Caffeine and Carbohydrate Ingestion Counter the Exercise-mediated Fall in Glycaemia in Individuals With Type 1 Diabetes on Insulin Degludec? The DE-CAF Study,COMPLETED,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],1,,,21.0,792.0
NCT04575844,Effects of Exercise and GLP-1 Agonism on Muscle Microvascular Perfusion and Insulin Action in Adults With Metabolic Syndrome,RECRUITING,INTERVENTIONAL,DRUG,['PHASE4'],1,,,80.0,792.0
NCT02550548,Incretin Action in Physiology and Diabetes,COMPLETED,INTERVENTIONAL,DRUG,['PHASE1'],1,,,39.0,792.0
NCT05804565,Randomised Controlled Trial Comparing Metatarsal Method of Transection Using Bone Cutters or Bone Saw on Outcomes After Ray Amputation (MetaMet),UNKNOWN,INTERVENTIONAL,PROCEDURE,['NA'],1,,,40.0,792.0
NCT03422900,Influence of Two Enteral Nutrition Formulas on Hyperglycemia and Morbidity in Patients with Stroke,COMPLETED,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],1,,,52.0,792.0
NCT01995539,Use of iPro™2 in Real Life Diabetes Management of Type 2 Patients in India,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],11,2012-12-01,2014-04-01,181.0,486.0
NCT03084822,Cardiovascular Health Promotion Among African-Americans by FAITH! (Fostering African-American Improvement in Total Health): Engaging the Community Through Mobile Technology-assisted Education,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],0,2016-03-01,2018-06-01,50.0,822.0
NCT02084797,Revisiting the Human Sweat Gland - Does Arginine Vasopressin Modulate Sweat Sodium Concentration Via the V2 Receptor?,COMPLETED,INTERVENTIONAL,DRUG,['NA'],1,2011-06-01,2012-10-01,10.0,488.0
NCT03509753,Prebiotic Fiber to Prevent Pathogen Colonization in the Intensive Care Unit (ICU),COMPLETED,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],1,,,22.0,792.0
NCT00772265,A Randomized Single Center Double Blind 2 Period Crossover Glucose Clamp Study to Test for Bioequivalence Between 2 Recombinant Human Isophane Insulins Wockhardt's Human Isophane Insulin Injection100IU/ml With Novolin N in Healthy Subjects,COMPLETED,INTERVENTIONAL,BIOLOGICAL,['PHASE1'],1,2010-09-01,2011-04-01,56.0,212.0
NCT04137887,Relative Effectiveness of a High-Dose Quadrivalent Influenza Vaccine Versus a Standard-Dose Quadrivalent Influenza Vaccine in Subjects 65 Years of Age and Older,TERMINATED,INTERVENTIONAL,BIOLOGICAL,['PHASE3'],1,,,33096.0,792.0
NCT05443828,Short-chain Fatty Acids in Plasma After Intake of Fermentable Cereal Fibres- An Extended Postprandial Study,COMPLETED,INTERVENTIONAL,OTHER,['NA'],1,,,22.0,792.0
NCT05196958,Interest of GLP1 Analogues (aGLP1) in Overweight Type 2 Diabetic Patients With Chronic Inflammatory Bowel Disease (IBD),UNKNOWN,INTERVENTIONAL,OTHER,['NA'],1,,,20.0,792.0
NCT03420040,A Comparative Study of the Effects of QS-M Needle Free Injector and Glargine Pen Subcutaneous Injection of Insulin Glargine on Insulin Use,UNKNOWN,INTERVENTIONAL,DEVICE,['NA'],1,,,65.0,792.0
NCT00924521,"Grains Reduce Adiposity and Improve Nutrition Study (GRAINS) Increased Whole Grain Intake - Beneficial Effects on Visceral Adiposity, Vascular Function and Glucose Metabolism/Insulin Resistance",COMPLETED,INTERVENTIONAL,DIETARY_SUPPLEMENT,['NA'],1,2009-03-01,2011-08-01,54.0,883.0
NCT00379652,"Community, Health Center, and Academic Medicine Partnership Project (CHAMPP)",COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],2,2009-10-01,2010-05-01,1204.0,212.0
NCT03545841,High-Intensity Interval Training Improves Aerobic Capacity and Abolishes the Decline in Blood Glucose Observed During Moderate-Intensity Continuous Training Sessions in People With Type 1 Diabetes,COMPLETED,INTERVENTIONAL,OTHER,['NA'],1,,,14.0,792.0
NCT02967354,[11C]5-Hydroxy-tryptophan Positron Emission Tomography for Assessment of Islet Mass During Progression of Type 2 Diabetes,COMPLETED,INTERVENTIONAL,RADIATION,['NA'],0,2013-01-01,2015-10-01,39.0,1003.0
NCT01804881,Effect of Beyond the Fork on Chronic Disease Self-management: a Pilot RCT,COMPLETED,INTERVENTIONAL,BEHAVIORAL,['NA'],1,2013-03-01,2013-10-01,30.0,214.0
NCT01214239,"A Randomized, db, Placebo Controlled Parallel Group Efficacy and Safety Study Over 24 Weeks in T2D Patients in China",COMPLETED,INTERVENTIONAL,DRUG,['PHASE3'],19,2010-10-01,,300.0,5673.0
NCT01733901,Safety and Effectiveness Study of Percutaneous Catheter-based Renal Sympathetic Denervation as a Method of Secondary Prevention for Patients After Percutaneous Coronary Intervention.,UNKNOWN,INTERVENTIONAL,PROCEDURE,['NA'],1,2012-11-01,2015-07-01,600.0,972.0
NCT04935528,Study of Mechanisms of Anti COVID-19 Humoral and Cellular Immune Response Between 1 and 3 Months After Vaccination in a Sample of Patients and Salaried Staff From a French Anti-cancer Center,COMPLETED,INTERVENTIONAL,BIOLOGICAL,['NA'],1,,,539.0,792.0
NCT02687256,Evaluation of Extended Infusion Set Wear Using the Medtronic Extended Wear Sof-set Infusion Set,COMPLETED,INTERVENTIONAL,DEVICE,['PHASE1'],1,2016-03-01,2017-11-01,24.0,610.0
NCT04756141,Continuous Glucose Monitor (CGM) Use in COVID-19 Patients,COMPLETED,INTERVENTIONAL,DEVICE,['NA'],1,,,20.0,792.0
